h,profile,exact_profile_sum,B_exact,B_float,deleted_edge_count,q_v,q_v_over_q_h,lambda_old,lambda_v,delta_lambda,a_old_method_A,a_old_method_B,a_v_method_A,a_v_method_B,delta_a,delta_a_sign,C_old,C_v,delta_C,dominant_scc_count,structural_status,numerical_status,rho_a,rho_C,is_most_balanced
2,1,1,0,2,2,0.6666666666666666,12,0.14814814814814814,0.8,3,2.5920527923861667,-0.4079472076138333,0.22222222222222232,0.22222222225938457,0.25713073359412003,0.2571307335954043,0.03490851137189771,1,0.4134966715663439,0.3573596510715458,-0.05613702049479807,1,ONE_SCC,OK,0.23563245176030956,-0.378924888339887,true
2,2,0,0,2,8,2.6666666666666665,3,0.037037037037037035,0.2,3,2.9196395658394185,-0.08036043416058147,0.22222222222222232,0.22222222225938457,0.16702581243451078,0.16702581242338055,-0.05519640978771154,-1,0.4134966715663439,0.550143405367322,0.13664673380097808,1,ONE_SCC,OK,-1.4903030642682116,3.6894618126264085,false
3,1,1,1,3,0,0,24,0.08183798055004635,0.7379425401328571,2.4511095374738896,2.31075801390575,-0.1403515235681394,0.148985219194596,0.14898521923751104,0.19443379982423645,0.19443379982287298,0.04544858062964044,1,0.6167601707988648,0.47259349619268903,-0.14416667460617577,1,ONE_SCC,OK,0.5553482664671483,-1.7616108515533762,true
3,2,1,0,3,6,2,12,0.02906222657897005,0.2620574598671429,2.4511095374738896,2.3880082070799613,-0.06310133039392829,0.148985219194596,0.14898521923751104,0.11664191144820575,0.11664191144309007,-0.03234330774639026,-1,0.6167601707988648,0.7877798648538764,0.1710196940550116,1,ONE_SCC,OK,-1.112898478666272,5.884603975208305,false
4,2,1,1,4,2,0.6666666666666666,156,0.0879722966095719,1,2.228802901286545,2.0666349657292535,-0.16216793555729137,0.15340075158459207,0.15340075158106628,0.16141549120495102,0.16141549120703713,0.008014739620358952,1,0.5990071644876792,0.5692647499383684,-0.029742414549310814,1,ONE_SCC,OK,0.091105267558593,-0.338088417553881,true
5,2,2,1,5,2,0.6666666666666666,222,0.026961882664280283,0.4089110228871711,2.066634965729246,2.017396359849339,-0.04923860587990703,0.16141549120494952,0.16141549120406853,0.1786377803859912,0.1786377803867217,0.017222289181041683,1,0.5692647499383737,0.5143825065359535,-0.054882243402420205,1,ONE_SCC,OK,0.6387643398455318,-2.035549374863553,true
5,3,1,1,5,8,2.6666666666666665,216,0.03538618426574214,0.5366762026358218,2.066634965729246,2.008720792992813,-0.057914172736432956,0.16141549120494952,0.16141549120406853,0.11951280370202633,0.11951280370203313,-0.0419026875029232,-1,0.5692647499383737,0.7688561090581075,0.1995913591197338,1,ONE_SCC,OK,-1.1841538830025755,5.640375283778789,false
5,3,2,0,5,14,4.666666666666667,12,0.0035877507789557946,0.0544127744770089,2.066634965729246,2.0616859514975423,-0.004949014231703686,0.16141549120494952,0.16141549120406853,0.1564737380788446,0.15647373809368584,-0.004941753126104925,-1,0.5692647499383737,0.5872432675613871,0.01797851762301339,1,ONE_SCC,OK,-1.3773958757367226,5.011083191304049,false
6,2,2,2,6,0,0,126,0.006799318565480531,0.11895266058035467,1.9441605457401225,1.9336177637441065,-0.010542781996015993,0.12003103108629673,0.12003103112702956,0.12633616824769367,0.12633616821991744,0.00630513716139694,1,0.7655366150350075,0.7273305064691387,-0.03820610856586881,1,ONE_SCC,OK,0.9273189806707247,-5.619108473581082,true
6,3,2,1,6,6,2,720,0.04638448385902895,0.8114868735067227,1.9441605457401225,1.8710974961591023,-0.07306304958102028,0.12003103108629673,0.12003103112702956,0.10853030271517908,0.10853030270192539,-0.011500728371117652,-1,0.7655366150350075,0.8466589232512465,0.081122308216239,1,ONE_SCC,OK,-0.2479434374233957,1.7489104430435132,false
6,4,1,1,6,18,6,90,0.003976067159807015,0.06956046591292384,1.9441605457401225,1.9393947338649942,-0.004765811875128367,0.12003103108629673,0.12003103112702956,0.10709809955840595,0.10709809954476077,-0.012932931527890781,-1,0.7655366150350075,0.8579811370682086,0.09244452203320108,1,ONE_SCC,OK,-3.252694436006082,23.250241587390096,false
7,3,2,2,7,2,0.6666666666666666,1344,0.02406097114770674,0.562328827568516,1.8483339781842052,1.8110420298735337,-0.03729194831067151,0.09219600325407497,0.0921960032847128,0.10607664946621868,0.10607664941530674,0.013880646212143716,1,0.9966608745906128,0.8662429450717914,-0.13041792951882136,1,ONE_SCC,OK,0.5768946783956675,-5.420310290810998,true
7,3,3,1,7,8,2.6666666666666665,756,0.016571608899349857,0.38729498265424583,1.8483339781842052,1.8228818572662981,-0.02545212091790705,0.09219600325407497,0.0921960032847128,0.07815731192480795,0.07815731200989103,-0.014038691329267022,-1,0.9966608745906128,1.175682056790378,0.17902118219976526,1,ONE_SCC,OK,-0.847153189200464,10.802884818672537,false
7,4,2,1,7,14,4.666666666666667,180,0.0021021725007044105,0.049129862232537284,1.8483339781842052,1.845293193986182,-0.0030407841980231165,0.09219600325407497,0.0921960032847128,0.08626094358472876,0.0862609435885679,-0.00593505966934621,-1,0.9966608745906128,1.0652346869671017,0.06857381237648885,1,ONE_SCC,OK,-2.8232981200912146,32.620449726894755,false
7,5,1,1,7,32,10.666666666666666,12,0.00005332796332576164,0.001246327544698898,1.8483339781842052,1.8482889041329609,-0.0000450740512443204,0.09219600325407497,0.0921960032847128,0.091855216144434,0.09185521613748278,-0.00034078710964097203,-1,0.9966608745906128,1.0003585326333517,0.003697658042738916,1,ONE_SCC,OK,-6.390401740250687,69.33806978810034,false
