241	aabbbcccaaabbcaabbbaaacaaabaaacccaaabbcc	aabcbbbaaabcaaacccabbcccbaacabbbcbbaacba
681	abbbccacbbbaaabcaaacccaabbbaaacaaabaaacc	bccacccbbacbbbaaacabccaaabaaacaaabbbcbbb
683	abbbcccabbbaaabcaaacccaabbbaaacaaabaaacc	bccacccbbacbbbaaacabccaaabaaacaaabbbcbbb
745	abbccabcbbbaaabcaaacccaabbbaaacccaaabaaa	caaabbcaabbbaaacccbaaabbbcbbabbcccacbcaa
