acbaccbbacbbbaaacaaabacbcccaaabaaacaaabb	caabbbaaabbcaaaccbaaabbbcbabbbcccbacccaa
acbaccbbacbbbaaacaaabacbcccaaabaaacaaabb	caabbbaaabbcaaaccbaaabbbcbbabbcccbacccaa
acbaccbbacbbbaaacaaabacbcccaaabaaacaaabb	caabbbaaabbcaaaccbaaabbcbbabbbcccbacccaa
acbaccbbacbbbaaacaaabacbcccaaabaaacaaabb	caabbbaaabbcaaaccbaaabbcbbbabbcccbacccaa
acccaaaccbbaacbaaabbbcbabccaaabaaacaaabb	baaaccbcccaabaacabcccbbbabbbcbbbaaacaaab
acccaaaccbbaacbaaabbbcbabccaaabaaacaaabb	baaaccbcccaabaacabcccbbbabbbcbbbaaacaaba
acccaaaccbbaacbaaabbbcbabccaaabaaacaaabb	baaaccbcccaabaacabcccbbbabbbcbbbaacaaaba
acccbabbbcbaacaaabbbaacccaaabaaacaaabbca	abbbaaaccbbabbbcccbbaaccbacccaaabaacbbaa
acccbabbbcbaacaaabbbaacccaaabaaacaaabbca	abbbaaaccbbbabbcccbbaaccbacccaaabaacbbaa
acccbabbbcbaacaaabbbaacccaaabaaacaaabbca	abbbacbbbcccaaabbbcccbacccaaabaaacaaabbb
baccbbbacbbaaacaaabacbbaaacccaabccaaabaa	acaaabbbaacbbaaacccbbbaaabbbcbbaccbcccaa
baccbbbacbbaaacaaabacbbaaacccaabccaaabaa	acaaabbbaacbbaaacccbbbaaabbcbbbaccbcccaa
baccbcccabbbaaacccaaabaaacaaabbcaabbbaaa	cccbaaabbbcbabbbccacbccaaabbcabbbaaacaaa
baccbcccabbbaaacccaaabaaacaaabbcaabbbaaa	cccbaaabbbcbabbbcccbbbaacccaaabbbaaacaaa
baccbcccabbbaaacccaaabaaacaaabbcaabbbaaa	cccbaaabbbcbbabbccacbccaaabbcabbbaaacaaa
baccbcccabbbaaacccaaabaaacaaabbcaabbbaaa	cccbaaabbbcbbabbcccbbbaacccaaabbbaaacaaa
baccbcccabbbaaacccaaabaaacaaabbcaabbbaaa	cccbaaabbbcbbbabcaccbccaaabbcabbbaaacaaa
baccbcccabbbaaacccaaabaaacaaabbcaabbbaaa	cccbaaabbbcbbbabcccbbbaacccaaabbbaaacaaa
